id,hostname,model,exist in Netmri
0x11fc3d1,YHMCYP01.marriott.com,GnSNMPDev,False
0x131c3eb,BTRELP01.marriott.com,Rtr_Cisco,False
0x12103c1,PNCSTP01.marriott.com,GnSNMPDev,False
0x12f43ce,YQUDEP01.marriott.com,Rtr_Cisco,False
0x130c3d5,ABQTWP01.marriott.com,Rtr_Cisco,False
0x12043c6,SLCRJP01.marriott.com,GnSNMPDev,False
0x13103c1,CMPDVP01.marriott.com,Rtr_Cisco,False
0x11dc3ea,LNKRIP01.marriott.com,Rtr_Cisco,True
0x120c3d8,SDFSIP01,Rtr_Cisco,False
0x122c3da,CSGCPP01.marriott.com,GnSNMPDev,False
0x122c3d9,PERRZP01.marriott.com,GnSNMPDev,False
0x11ec3e2,BLFFPP01.marriott.com,GnSNMPDev,False
0x11ec3e0,TTNWWP01.marriott.com,Rtr_Cisco,False
0x11ec3e1,TTNCYP01.marriott.com,GnSNMPDev,False
0x1228220,BNAKVP01.marriott.com,GnSNMPDev,False
0x122c227,PARABP01.marriott.com,GnSNMPDev,False
0x1214228,MILLCP01,Rtr_Cisco,True
0x11bc210,VNOCYP01.marriott.com,GnSNMPDev,False
0x131423f,PHXMZP01.marriott.com,Rtr_Cisco,False
0x102c20d,HDQNCNCMSQL2.mihdq.marrcorp.marriott.com,Host_Compaq,False
0x129c23b,TAEMCP01.marriott.com,Rtr_Cisco,False
0x11d820f,DTWELP01,GnSNMPDev,False
0x1310225,YYZDLP01.marriott.com,Rtr_Cisco,False
0x101c21b,HDQNCSSC7K02-BBONE-02,CiscoNXOS,False
0x121423d,MILSOP01.marriott.com,Rtr_Cisco,False
0x101c21d,HDQNCNSC7K01-AGG-01,CiscoNXOS,False
0x121423c,MILMPP01,Rtr_Cisco,False
0x11e423f,TPATTP01.marriott.com,GnSNMPDev,False
0x11f423d,TOLFIP01.marriott.com,GnSNMPDev,False
0x101c227,LUNLSP01.marriott.com,Rtr_Cisco,False
0x12a420d,SUXAKP01.marriott.com,Rtr_Cisco,False
0x121820d,GRRFIP01.marriott.com,GnSNMPDev,False
0x11dc230,TPAPGP01.marriott.com,GnSNMPDev,False
0x121020e,ATLCRP01.marriott.com,GnSNMPDev,False
0x11fc22f,GCCTSP01.marriott.com,GnSNMPDev,False
0x130c201,SXBALP01.marriott.com,Rtr_Cisco,False
0x1200211,MIACLP01.Marriott.com,GnSNMPDev,False
0x11b0228,mia33d1sr02.marriott.com,Pingable,False
0x101c237,HDQNCSSC7K02-OTV-02,CiscoNXOS,False
0x1318207,TNNALP01.marriott.com,Rtr_Cisco,False
0x11b022d,10.10.88.1,Pingable,False
0x11c425d,WASSXP01,Rtr_Cisco,False
0x11c425f,WASDCP01.marriott.com,Rtr_Cisco,False
0x11c4258,WASWEP01.marriott.com,Rtr_Cisco,False
0x11c4259,WASMCP01.marriott.com,Rtr_Cisco,False
0x11c425a,WASGOP01.marriott.com,Rtr_Cisco,False
0x11c425b,WASRTP01.marriott.com,Rtr_Cisco,False
0x1310276,HARLGP01.marriott.com,Rtr_Cisco,False
0x122426f,HDQSTLSWC02,CiscoNXOS,False
0x122826c,MSYHFP01.marriott.com,GnSNMPDev,False
0x12f427f,TTNCHP01.marriott.com,Rtr_Cisco,False
0x1224270,HDQSTLSWC01,CiscoNXOS,False
0x1208276,NYCE8P01.marriott.com,Rtr_Cisco,False
0x1208279,SCE18P01.marriott.com,Rtr_Cisco,False
0x11f8246,DENRTP01.marriott.com,GnSNMPDev,False
0x11f8245,CHIISP01,Rtr_Cisco,False
0x120827a,GPNS1P01.marriott.com,GnSNMPDev,False
0x120827b,NERCCP01.marriott.com,GnSNMPDev,False
0x11f8244,DENMSP01.marriott.com,Rtr_Cisco,False
0x11f8243,CHISHP01.marriott.com,Rtr_Cisco,False
0x11d8240,FARRIP01.marriott.com,Rtr_Cisco,False
0x12dc273,MELDLP01.marriott.com,Rtr_Cisco,False
0x1200243,PBCMCP01.marriott.com,Rtr_Cisco,False
0x1210246,ATLCPP01.marriott.com,Rtr_Cisco,False
0x11c4274,OCWFIP01.marriott.com,GnSNMPDev,False
0x11c4275,PITWCP01.marriott.com,GnSNMPDev,False
0x12b8242,INDCUP01.marriott.com,Rtr_Cisco,False
0x11f4274,TOLTFP01.marriott.com,GnSNMPDev,False
0x11c4270,WASNYP01.marriott.com,GnSNMPDev,False
0x11c4271,WASNAP01.marriott.com,GnSNMPDev,False
0x11c4273,WASXRP01.marriott.com,GnSNMPDev,False
0x11c426c,WASUSP01.marriott.com,GnSNMPDev,False
0x120c250,SRQWIP01,Rtr_Cisco,False
0x1228252,HOTCYP01.marriott.com,GnSNMPDev,False
0x11c426d,WASFCP01.marriott.com,GnSNMPDev,False
0x101c273,HDQNCS9K02-SAN,GnSNMPDev,False
0x11c426e,WASFBP01.marriott.com,GnSNMPDev,False
0x130c243,TYOARP01.marriott.com,Rtr_Cisco,False
0x11c426f,WASRIP01.marriott.com,GnSNMPDev,False
0x101c275,ATQFIP01.marriott.com,GnSNMPDev,False
0x11fc26b,GCCFIP01.marriott.com,GnSNMPDev,False
0x11c4268,WASJWP01.marriott.com,GnSNMPDev,False
0x11c4269,WASTWP01,Rtr_Cisco,False
0x11dc268,KINARP01.marriott.com,GnSNMPDev,False
0x11c426a,WASOXP01.marriott.com,GnSNMPDev,False
0x11c426b,WASAKP01.marriott.com,Rtr_Cisco,False
0x11c4264,WASRDP01.marriott.com,GnSNMPDev,False
0x101c278,OMARCAS03-NEW.marriott.com,HPProCurve,False
0x11c4265,WASFGP01.marriott.com,Rtr_Cisco,False
0x1328248,JEDMRP01.marriott.com,GnSNMPDev,False
0x131824b,XIYOXP01.marriott.com,GnSNMPDev,False
0x12c4256,HOUCIP01.marriott.com,Rtr_Cisco,False
0x11c4266,WASRBP01.marriott.com,GnSNMPDev,False
0x11c4267,WASYVP01.marriott.com,GnSNMPDev,False
0x11c4260,WASCPP01.marriott.com,Rtr_Cisco,False
0x11c4261,WASCWP01,Rtr_Cisco,False
0x131824c,SHA66P02.marriott.com,GnSNMPDev,False
0x11c4262,PITWSP01.marriott.com,Rtr_Cisco,False
0x11c4263,WASCOP01.marriott.com,Rtr_Cisco,False
0x12002a5,PHLCYP01.marriott.com,GnSNMPDev,False
0x11ec298,PHLTLP01.marriott.com,GnSNMPDev,False
0x11ec296,PHLSMP01.marriott.com,GnSNMPDev,False
0x12142a8,LRUTSP01.marriott.com,Rtr_Cisco,False
0x13102b8,DALSKP01.marriott.com,Rtr_Cisco,False
0x11e0294,BNATXP01,GnSNMPDev,False
0x11ec294,PHLALP01,Rtr_Cisco,False
0x11e0295,GPTFIP01.marriott.com,GnSNMPDev,False
0x11ec295,PHLMLP01.marriott.com,GnSNMPDev,False
0x12dc2a1,MLEMDP01.marriott.com,Rtr_Cisco,False
0x11e0292,GRDFIP01.marriott.com,GnSNMPDev,False
0x11ec293,PHLMWP01,Rtr_Cisco,False
0x11e0293,GNVOCP01.marriott.com,GnSNMPDev,False
0x11e0290,GSOAPP01.marriott.com,GnSNMPDev,False
0x11e0291,GSOBRP01.marriott.com,GnSNMPDev,False
0x1018291,HDQIMTSTZ2FW02,NokiaFW,False
0x11e028e,MCOFPP01,Rtr_Cisco,False
0x11e028f,GSOCYP01.marriott.com,GnSNMPDev,False
0x1018290,HDQIMTSTZ2FW01,NokiaFW,False
0x1018293,HDQIMTSTZ3FW02,NokiaFW,False
0x11e028d,GSODTP01.marriott.com,Rtr_Cisco,False
0x11d828e,PBCFPP01,GnSNMPDev,False
0x1018292,HDQIMTSTZ3FW01,NokiaFW,False
0x122c2b5,GPAOXP01.marriott.com,GnSNMPDev,False
0x101829b,HDQIMPRDZ2FW01,NokiaFW,False
0x101829d,HDQIMPRDZ3FW02,NokiaFW,False
0x12c42b2,HOUTYP01.marriott.com,Rtr_Cisco,False
0x11bc284,HDQIMTSS01.marriott.com,SwCiscoIOS,False
0x11ac2ba,HDQIMVXRP1mgmts02.Marriott.com,CiscoNXOS,False
0x120028b,PHLPYP01.marriott.com,GnSNMPDev,False
0x130829d,PRGTXP01.marriott.com,Rtr_Cisco,True
0x101c2ac,HDQNCSSC7K02-AGG-02,CiscoNXOS,False
0x120428e,SEASCP01.marriott.com,GnSNMPDev,False
0x120428f,SEAWVP01.marriott.com,GnSNMPDev,False
0x12b829b,VPSRWP01.marriott.com,Rtr_Cisco,False
0x1210293,SEARDP01.marriott.com,Rtr_Cisco,False
0x1210292,SEAADP01,GnSNMPDev,False
0x10182b6,HDQIMPRDZ3FW01,NokiaFW,False
0x130c287,CVGTIP01.marriott.com,Rtr_Cisco,False
0x11f42a6,YEGJWP01.marriott.com,GnSNMPDev,False
0x11e42a7,MEDMCR01.marriott.com,Rtr_Cisco,False
0x129c290,DXBPJP01.marriott.com,GnSNMPDev,True
0x11fc2a6,HZLFIP01.marriott.com,GnSNMPDev,False
0x131428b,PHXMXP01.marriott.com,Rtr_Cisco,False
0x12c4297,HOUFCP01.marriott.com,GnSNMPDev,False
0x120c29b,CLTONP01.marriott.com,GnSNMPDev,False
0x12b82eb,PNSCWP01.marriott.com,Rtr_Cisco,False
0x11f42d9,YEGTSP01.marriott.com,GnSNMPDev,False
0x12302eb,IAD13NTX01B03.marriott.com,F5BigIPDev,False
0x12302ea,IAD13NTX01B01.marriott.com,F5BigIPDev,False
0x13102fa,HOUFBP01.marriott.com,Rtr_Cisco,False
0x122c2ec,ATLPRP01.marriott.com,GnSNMPDev,False
0x12302ed,IAD13NTX01B04.marriott.com,F5BigIPDev,False
0x12302ec,IAD13NTX01B02.marriott.com,F5BigIPDev,False
0x12102f5,SEAMCP01.marriott.com,Rtr_Cisco,False
0x13082e6,MCIFGP01.marriott.com,Rtr_Cisco,True
0x12002fa,BOSNFP01.marriott.com,GnSNMPDev,False
0x11d82c1,SEAFWP01.marriott.com,GnSNMPDev,False
0x120c2fd,CLTCMP01.marriott.com,GnSNMPDev,False
0x11fc2c0,HZLRIP01.marriott.com,Rtr_Cisco,False
0x129c2c8,STLFOP01.marriott.com,Rtr_Cisco,False
0x12dc2c8,MSPTRP01.marriott.com,Rtr_Cisco,False
0x11d42f8,SNATSP01.marriott.com,GnSNMPDev,False
0x11d42f5,DSMTOP01.marriott.com,GnSNMPDev,False
0x11d42f4,DSMAIP01.marriott.com,GnSNMPDev,False
0x11d42f7,SNAARP01.marriott.com,GnSNMPDev,False
0x11d82f7,CUNFIP01.marriott.com,GnSNMPDev,False
0x11d42f6,LAXADP01.marriott.com,GnSNMPDev,False
0x12f42c3,NYCFLP01.marriott.com,Rtr_Cisco,False
0x12282ce,MSYHOP01.marriott.com,GnSNMPDev,False
0x11d42f1,SNAAOP01.marriott.com,Rtr_Cisco,False
0x11d42f0,SNAADP01.marriott.com,Rtr_Cisco,False
0x11d42f3,LAXAHP01.marriott.com,Rtr_Cisco,False
0x11d42f2,SNAPSP01,Rtr_Cisco,False
0x11d02ed,LEXKNP01.marriott.com,GnSNMPDev,False
0x11d42ef,LAXOCP01.marriott.com,Rtr_Cisco,False
0x11e42ed,WASLDP01.marriott.com,GnSNMPDev,False
0x11d02ee,MCIXAP01.marriott.com,GnSNMPDev,False
0x11d02e9,LEXNNP01.marriott.com,GnSNMPDev,True
0x12182d5,CMHAWP01,GnSNMPDev,False
0x11d02e8,LEXNOP01.marriott.com,GnSNMPDev,False
0x11d02eb,LEXLEP01.marriott.com,GnSNMPDev,False
0x11d02ea,LEXCEP01.marriott.com,GnSNMPDev,False
0x12182d6,CMHBWP01.marriott.com,GnSNMPDev,False
0x11d02e5,YQBLFP01,Rtr_Cisco,False
0x11e82e7,KCKRPP01.marriott.com,GnSNMPDev,False
0x11d02e4,LEXKYP01.marriott.com,Rtr_Cisco,False
0x130c2ca,CMHTHP01.marriott.com,Rtr_Cisco,False
0x11e82e4,YOWWIP01,Rtr_Cisco,False
0x11e82e5,YOWMCP01.marriott.com,Rtr_Cisco,False
0x11d02e6,LEXKEP01.marriott.com,Rtr_Cisco,False
0x11e82e2,YOWOEP01.marriott.com,Rtr_Cisco,False
0x13142cd,CTDRIP01.marriott.com,Rtr_Cisco,False
0x11e82e3,MCICCP01,Rtr_Cisco,False
0x11d02e3,BOSXLP01,Rtr_Cisco,False
0x11e82e1,YOWSIP01,Rtr_Cisco,False
0x12042df,SYRVRP01.marriott.com,GnSNMPDev,False
0x1310535,CHIRLP01.marriott.com,Rtr_Cisco,False
0x1240522,BRSTXP01.marriott.com,GnSNMPDev,False
0x11dc515,GRRCYP01.marriott.com,GnSNMPDev,False
0x1328539,HDQNCNPCNS301,CiscoNXOS,False
0x120c52d,BOSFRP01.marriott.com,GnSNMPDev,False
0x120052d,JAXOPP01.marriott.com,Rtr_Cisco,False
0x101c517,LGKRZP01.marriott.com,GnSNMPDev,False
0x122853a,ADBLCP01.marriott.com,GnSNMPDev,False
0x130c528,RNOSUP01.marriott.com,Rtr_Cisco,False
0x101c519,BKKQPP01.marriott.com,GnSNMPDev,False
0x12f4536,NYCQSP01.marriott.com,Rtr_Cisco,False
0x122c538,FLLPMP01.marriott.com,Rtr_Cisco,False
0x122853e,JANMDP01.marriott.com,GnSNMPDev,False
0x101c51e,PYXBRP01.marriott.com,GnSNMPDev,True
0x1314513,OLMTSP01.marriott.com,Rtr_Cisco,False
0x1210507,ROMAUP01.marriott.com,Rtr_Cisco,False
0x1210506,ROMPAP01.marriott.com,GnSNMPDev,False
0x11f4535,LAXCVP01.marriott.com,GnSNMPDev,False
0x11c8530,DFWARP01.marriott.com,GnSNMPDev,False
0x11c8531,DALACP01.marriott.com,GnSNMPDev,False
0x11c8532,DALALP01.marriott.com,GnSNMPDev,False
0x129c506,SXBAKP01.marriott.com,Rtr_Cisco,False
0x11c8533,DFWFAP01,GnSNMPDev,False
0x11fc52f,AZODEP01.marriott.com,GnSNMPDev,True
0x11c852f,DALARP01.marriott.com,GnSNMPDev,False
0x11d8520,CAKSIP01,Rtr_Cisco,False
0x11d8559,PHLCNP01.marriott.com,GnSNMPDev,False
0x120456c,DSMRIP01.marriott.com,Rtr_Cisco,False
0x11ec552,YULSIP01,Rtr_Cisco,False
0x11dc54e,RAKMDP01,Rtr_Cisco,True
0x1200579,JAXMCP01.marriott.com,GnSNMPDev,False
0x11e4547,PVDTSP01.marriott.com,Rtr_Cisco,False
0x130c56b,SACTAP01.marriott.com,Rtr_Cisco,False
0x12e0570,CFUAKP01.marriott.com,Rtr_Cisco,False
0x101c560,hdqncexd1mbx02.mihdq.marrcorp.marriott.com,Host_Compaq,False
0x119c570,SHADFP01,Rtr_Cisco,False
0x11e4575,KHNSIP01,Rtr_Cisco,False
0x131455f,YQBDRP01.marriott.com,Rtr_Cisco,False
0x119c569,SHAPXP01.marriott.com,Rtr_Cisco,False
0x119c568,SHAPHP01.marriott.com,Rtr_Cisco,False
0x119c56b,SHAMCP01.marriott.com,Rtr_Cisco,False
0x119c56a,SHAXRP01,Rtr_Cisco,False
0x11f456b,CSGSHP01.marriott.com,Rtr_Cisco,False
0x119c56d,SHACYP01.marriott.com,Rtr_Cisco,False
0x1228557,MKLCYP01.marriott.com,GnSNMPDev,False
0x119c56c,SHAWHP01,Rtr_Cisco,False
0x119c56f,SHASHP01,Rtr_Cisco,False
0x119c56e,SHARZP01.marriott.com,Rtr_Cisco,False
0x129c55e,BOSSWP01.marriott.com,Rtr_Cisco,False
0x119c565,SHASXP01.marriott.com,Rtr_Cisco,False
0x119c567,SHAPDP01.marriott.com,Rtr_Cisco,False
0x11fc561,KWCSHP01.marriott.com,Rtr_Cisco,False
0x119c566,SHASZP01.marriott.com,Rtr_Cisco,False
0x11e459e,UKTSHP01.marriott.com,Rtr_Cisco,False
0x1048587,HDQBESCR02.marriott.com,Rtr_Cisco,False
0x13145b5,MCIMTP01.marriott.com,Rtr_Cisco,False
0x11fc590,KWCFIP01.marriott.com,Rtr_Cisco,False
0x11dc592,BTVCYP01.marriott.com,GnSNMPDev,False
0x12005b1,CAEDEP01.marriott.com,GnSNMPDev,False
0x12205b0,MAAFIP01.marriott.com,GnSNMPDev,False
0x12005b2,HPNOBP01.marriott.com,Rtr_Cisco,False
0x12f45ba,SDFFAP01.marriott.com,Rtr_Cisco,False
0x130c5ad,PHXTGP01.marriott.com,Rtr_Cisco,False
0x11d05bd,YXUCYP01.marriott.com,Rtr_Cisco,False
0x11f85bf,LRDSHP01.marriott.com,GnSNMPDev,False
0x11f85be,LRDFIP01.marriott.com,GnSNMPDev,False
0x11d05bc,DTWLVP01.marriott.com,Rtr_Cisco,False
0x11f85bd,LRDCYP01.marriott.com,GnSNMPDev,False
0x11d05bf,lonwhvzbr01.marriott.com,Pingable,False
0x11f85bc,LRDTSP01.marriott.com,Rtr_Cisco,False
0x11d05be,marrio-londtmi1-9467777,Pingable,False
0x11f85bb,LRDRIP01.marriott.com,Rtr_Cisco,False
0x122c587,FLLXBP01.marriott.com,GnSNMPDev,False
0x1204586,DSMSHP01.marriott.com,Rtr_Cisco,False
0x11d05bb,CHITLP01.marriott.com,Rtr_Cisco,False
0x120c588,MTYSIP01,Rtr_Cisco,False
0x11f45b7,CSGMCP01.marriott.com,Rtr_Cisco,False
0x1210595,AUSANP01.marriott.com,Rtr_Cisco,False
0x1310587,GRRCHP01.marriott.com,Rtr_Cisco,False
0x129c59f,BOSTVP01.marriott.com,Rtr_Cisco,False
0x11805a1,awsclddi01.cloud.marriott.com,GnSNMPDev,False
0x11805a2,awsclddi02.cloud.marriott.com,GnSNMPDev,False
0x10485c6,HDQBESCR01.marriott.com,Rtr_Cisco,False
0x130c5f2,MLBSCP01.marriott.com,Rtr_Cisco,False
0x13145f7,CNSSIP01,Rtr_Cisco,False
0x129c5e0,STLFEP01.marriott.com,Rtr_Cisco,False
0x11d85cc,DTWDCP01.marriott.com,GnSNMPDev,False
0x12285f3,JAXCPP01.marriott.com,GnSNMPDev,False
0x122c5f3,JENPSP01.marriott.com,GnSNMPDev,False
0x11d05c8,LONRKP01.marriott.com,GnSNMPDev,False
0x11805cf,InfoBlox Grid,GnSNMPDev,False
0x11d05c5,DTWTLP01.marriott.com,GnSNMPDev,False
0x11dc5c4,LISSIP01,Rtr_Cisco,True
0x11d05c4,CHIFSP01.marriott.com,GnSNMPDev,False
0x11d05c7,LONRIP01.marriott.com,GnSNMPDev,False
0x11d05c1,lonoxvzbr02.marriott.com,Pingable,False
0x11d05c0,LONWBP01,Rtr_Cisco,False
0x104c5d9,MCNCCF13,CheckpointFirewall,False
0x11d05c3,LONWTP01,Rtr_Cisco,False
0x11d05c2,LONTXP01,Rtr_Cisco,False
0x13105d4,LITFSP01.marriott.com,Rtr_Cisco,False
0x12105c4,AUSRKP01.marriott.com,Rtr_Cisco,False
0x120c5c6,YHZWIP01,Rtr_Cisco,False
0x120c5c7,YHZRIP01.marriott.com,Rtr_Cisco,False
0x11dc5f0,PYMFMP01.marriott.com,Rtr_Cisco,False
0x12c45c2,RICRNP01.marriott.com,Rtr_Cisco,False
0x12c45c3,RICRRP01.marriott.com,Rtr_Cisco,False
0x104c5fd,SJC13VSXF02,CheckpointFirewall,False
0x12f85d6,BNAWNP01.marriott.com,Rtr_Cisco,False
0x12285d9,JAXBBP01.marriott.com,GnSNMPDev,False
0x1210421,STFCYP01.marriott.com,GnSNMPDev,False
0x11d8419,IADRFP01.marriott.com,Rtr_Cisco,False
0x11f4414,ALBPKP01.marriott.com,GnSNMPDev,False
0x122c42e,TYSCPP01.marriott.com,GnSNMPDev,False
0x122c42d,PNHCYP01.marriott.com,GnSNMPDev,False
0x101c417,BJSBGP01.marriott.com,GnSNMPDev,False
0x101c416,JOGMCP01.marriott.com,GnSNMPDev,False
0x101c419,HKTMBP01.marriott.com,GnSNMPDev,False
0x101c418,WDHFRP01.marriott.com,Rtr_Cisco,False
0x12b4431,FATOKP01.marriott.com,Rtr_Cisco,True
0x121443a,LEBRIP01.marriott.com,Rtr_Cisco,False
0x11e4403,MZGFPP01,Rtr_Cisco,False
0x131c42f,MIAABP01.marriott.com,GnSNMPDev,False
0x120c400,MDWFIP01.marriott.com,GnSNMPDev,False
0x130c418,BZNFYP01.marriott.com,Rtr_Cisco,True
0x11dc436,TGDFPP01,Rtr_Cisco,False
0x11e442c,VCEVMP01,Rtr_Cisco,False
0x1310403,MSYNFP01.marriott.com,Rtr_Cisco,False
0x101c43b,HDQNCMLM1,Host_Device,False
0x12f4410,RAPFPP01.marriott.com,Rtr_Cisco,False
0x1194459,HDQNCSEXTS102,GnSNMPDev,False
0x1194458,HDQNCNEXTS403,GnSNMPDev,False
0x119445b,HDQNCSEXTS302,GnSNMPDev,False
0x11d845f,BOGALP01,Rtr_Cisco,False
0x119445a,HDQNCSEXTS404,GnSNMPDev,False
0x1318474,DALBWP01.marriott.com,Rtr_Cisco,True
0x1194450,HDQNCN9K01-EXT,CiscoNXOS,False
0x1194452,HDQNCS9K02-EXT,CiscoNXOS,False
0x11f4453,ALBCRP01.marriott.com,Rtr_Cisco,False
0x1194455,HDQNCNEXTS301,GnSNMPDev,False
0x1194454,HDQNCNEXTS402,GnSNMPDev,False
0x1194457,HDQNCNEXTS401,GnSNMPDev,False
0x1194456,HDQNCNEXTS101,GnSNMPDev,False
0x1200473,PHLMGP01.marriott.com,Rtr_Cisco,False
0x101c457,HDQNCMNDTS02.mihdq.marrcorp.marriott.com,Host_Compaq,False
0x1208478,RDUAKP01.marriott.com,Rtr_Cisco,False
0x120c478,PHFCHP01.marriott.com,GnSNMPDev,False
0x11fc446,WASGLP01.marriott.com,GnSNMPDev,False
0x120847a,PTLALP01.marriott.com,Rtr_Cisco,False
0x120847b,RDUFMP01.marriott.com,GnSNMPDev,False
0x120847c,BNAACP01.marriott.com,GnSNMPDev,False
0x120847d,ILMWCP01.marriott.com,GnSNMPDev,False
0x120847e,BNAAFP01.marriott.com,GnSNMPDev,False
0x120847f,MIA55P01.marriott.com,GnSNMPDev,False
0x1200440,PHLMMP01.marriott.com,GnSNMPDev,False
0x11bc479,HNMMCR01.marriott.com,Rtr_Cisco,False
0x131c455,AUSELP01.marriott.com,Rtr_Cisco,False
0x120c447,SDFVNP01.marriott.com,GnSNMPDev,False
0x130c45b,BNATDP01.marriott.com,Rtr_Cisco,False
0x11cc470,SEAAVP01.marriott.com,GnSNMPDev,False
0x11cc471,SEATCP01.marriott.com,GnSNMPDev,False
0x11dc472,HGRMBP01.marriott.com,GnSNMPDev,False
0x11cc46c,SEAWAP01.marriott.com,GnSNMPDev,False
0x11cc46d,SEAPSP01.marriott.com,GnSNMPDev,False
0x11cc46e,SEAOXP01.marriott.com,GnSNMPDev,False
0x1314442,DALFAP01.marriott.com,Rtr_Cisco,False
0x11cc468,SEAWIP01,Rtr_Cisco,False
0x11cc469,SEAFPP01,Rtr_Cisco,False
0x1330445,ISTSIP01.marriott.com,GnSNMPDev,False
0x11cc46a,SEACDP01.marriott.com,GnSNMPDev,False
0x1310446,SCLDTR01.marriott.com,Rtr_Cisco,False
0x11cc46b,SEADTP01.marriott.com,GnSNMPDev,False
0x11cc464,SEAWFP01.marriott.com,Rtr_Cisco,False
0x11cc465,SEASMP01.marriott.com,Rtr_Cisco,False
0x11cc466,SEALUP01.marriott.com,Rtr_Cisco,False
0x11cc467,SEAWHP01,Rtr_Cisco,False
0x12f4453,NGBFIP01.marriott.com,GnSNMPDev,False
0x11cc461,SEASOP01.marriott.com,Rtr_Cisco,False
0x121045c,STFCTP01.marriott.com,Rtr_Cisco,False
0x11cc462,SEASIP01,Rtr_Cisco,False
0x129c456,SANSCP01.marriott.com,Rtr_Cisco,False
0x11cc463,SEATAP01.marriott.com,Rtr_Cisco,False
0x11e0498,ATLHWP01,GnSNMPDev,False
0x13184b6,ATLDEP01.marriott.com,GnSNMPDev,False
0x11e0499,CHARIP01.marriott.com,GnSNMPDev,False
0x11e0497,CHAFIP01.marriott.com,GnSNMPDev,False
0x11e0494,CHATSP01.marriott.com,Rtr_Cisco,False
0x11e0495,CHSCNP01.marriott.com,GnSNMPDev,False
0x11e0492,CRWFPP01,Rtr_Cisco,False
0x11e0493,CRWWVP01.marriott.com,Rtr_Cisco,False
0x11fc48f,NYCFCP01.marriott.com,GnSNMPDev,False
0x130c4a1,SATTTP01.marriott.com,Rtr_Cisco,False
0x11f848c,SJCTMP01.marriott.com,GnSNMPDev,False
0x11f848b,SJCMPP01.marriott.com,GnSNMPDev,False
0x11f848a,MSNMWP01.marriott.com,GnSNMPDev,False
0x11f8489,SJCSAP01,Rtr_Cisco,False
0x120c4b6,PSMSHP01.marriott.com,GnSNMPDev,False
0x11f8488,SJCMLP01.marriott.com,Rtr_Cisco,False
0x120c4b7,PHFHCP01.marriott.com,Rtr_Cisco,False
0x11e4484,LWCKSP01.marriott.com,Rtr_Cisco,False
0x12004bb,YEGAFP01,Rtr_Cisco,False
0x12004bc,INDINP01.marriott.com,GnSNMPDev,False
0x1208481,TPARWP01.marriott.com,GnSNMPDev,False
0x1310494,CHIACP01.marriott.com,Rtr_Cisco,False
0x131c497,SPAFPP01.marriott.com,Rtr_Cisco,False
0x11e84b8,CTDPDP01.marriott.com,GnSNMPDev,False
0x11e84b9,CTDCYP01.marriott.com,GnSNMPDev,False
0x11e84b7,CTDAKP01.marriott.com,GnSNMPDev,False
0x11e84b4,CTDCAP01.marriott.com,GnSNMPDev,False
0x12f4483,PMIXRP01.Marriott.com,SwCiscoIOS,False
0x11804b5,HDQNCMCNNS01,GnSNMPDev,False
0x11e84b3,PSPWDp01,Rtr_Cisco,True
0x11804b6,HDQNCMCNSS02,GnSNMPDev,False
0x11f44af,TPAFPP01,Rtr_Cisco,False
0x122c493,TPAPCP01.marriott.com,GnSNMPDev,False
0x1314484,RALFMP01.marriott.com,Rtr_Cisco,False
0x129c49c,SBSRIP01.marriott.com,Rtr_Cisco,True
0x1228494,CAEHBP01.marriott.com,Rtr_Cisco,False
0x11d84a7,DHADLP01,Rtr_Cisco,False
0x1324488,USCAIRVISWA01_SNA60ISWA01.ops.starwoodhotels.com,SwCiscoIOS,False
0x11dc4a3,SFOLLP01.marriott.com,GnSNMPDev,False
0x11dc4da,LGVFSP01.marriott.com,GnSNMPDev,False
0x122c4e5,FLLPBP01.marriott.com,Rtr_Cisco,False
0x12144eb,SOSLBP01.marriott.com,GnSNMPDev,False
0x12144ea,LEBCYP01.marriott.com,GnSNMPDev,False
0x11e44d0,MRYCAP01.marriott.com,Rtr_Cisco,False
0x13104e1,CHIRZP01.marriott.com,Rtr_Cisco,False
0x130c4e5,MKEFEP01.marriott.com,Rtr_Cisco,True
0x11a04c2,hdqncsextips02.marriott.com,Pingable,False
0x11a04c1,hdqncnextips01.marriott.com,Pingable,False
0x11fc4c0,NYCFFP01.marriott.com,GnSNMPDev,False
0x12f44f0,STLMOP01.marriott.com,Rtr_Cisco,False
0x11f44fc,LAXWFP01,Rtr_Cisco,False
0x12204c7,YULSHP01.marriott.com,Rtr_Cisco,False
0x12204c9,QMDJVP01.marriott.com,Rtr_Cisco,False
0x131c4da,YZZAKP01.marriott.com,Rtr_Cisco,False
0x11fc4f3,AZOFPP01,Rtr_Cisco,False
0x13144c6,BFDOLP01.marriott.com,Rtr_Cisco,False
0x11d84e4,CZLPRP01.marriott.com,GnSNMPDev,False
0x12044dd,CHIWRP01.marriott.com,Rtr_Cisco,False
0x12104de,ROMPSP01,Rtr_Cisco,False
0x122c724,CIYSIP01,Rtr_Cisco,False
0x133073a,MYRCOP01.marriott.com,GnSNMPDev,False
0x131073a,HNLWSP01,Rtr_Cisco,False
0x104c70a,HDQIM-SCN-C102,CheckpointFirewall,False
0x101c70f,hdqncappneta01,Host_Device,False
0x101c713,hdqncevnx01cs02,Host_Device,False
0x130872a,MCOWSP01.marriott.com,Rtr_Cisco,False
